Message,Important Observations,Important Scores,NPC Response,Total time for Input,Time for Human speech detection,Time for voice normalization,Time for audio recording,Time for Audio to Text,Time for Retrieval,Time for Response
I just found out I'm being promoted at work. I feel incredibly excited and proud.,"Ava is a kind girl who is 25 years old, she loves to help people
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.","1.0
0.85
0.72
0.67
0.5
0.45
0.44","(Happy, Cheer)
Congratulations, Tony! That's amazing news! I can practically see you doing a little victory dance right now. You should be incredibly proud of yourself!",0.0,,,,0,1.57,0.36
I had to cancel a long-awaited vacation due to unforeseen circumstances. I'm feeling really disappointed.,"Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava loves coffee. Her favourite coffee is cappuccino, but she dislikes americano coffee.
Ava's birthday is June 8th.
Ava is a kind girl who is 25 years old, she loves to help people
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.","1.0
0.94
0.77
0.6
0.49
0.45
0.42","(Sad, Faint)
Oh no, I'm sorry to hear that! It's such a letdown when plans don't work out. But hey, there's always a silver lining. Maybe you can use this time to explore new hobbies or plan an even more exciting vacation in the future!",0.0,,,,0,0.59,0.34
I recently reconnected with an old friend and it made me feel nostalgic and joyful.,"Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava is a kind girl who is 25 years old, she loves to help people
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava responded with enthusiasm and congratulated Tony.
Tony shared exciting news about being promoted at work.
Ava visualized Tony doing a victory dance.","1.0
0.67
0.66
0.63
0.39
0.31
0.24
1.0
0.44
0.0","(Happy, Cheer)
That's wonderful, Tony! Congratulations on your promotion! I can just imagine you doing a victory dance. Well-deserved!",0.0,,,,0,1.23,0.46
I've been working on a challenging project and finally completed it. I feel a deep sense of accomplishment and relief.,"Ava is a kind girl who is 25 years old, she loves to help people
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Tony shared exciting news about being promoted at work.
Ava responded with enthusiasm and congratulated Tony.
Ava visualized Tony doing a victory dance.
Ava suggests finding a positive aspect in the situation.
Ava acknowledges the disappointment Tony is feeling.
Ava expresses sympathy for Tony's cancelled vacation.","1.0
1.0
0.88
0.61
0.57
0.45
0.31
1.0
0.78
0.47
0.44
0.19
0.0","(Sad, Faint)
I can imagine how relieved you must feel after completing a challenging project. It's a wonderful accomplishment. How do you plan to celebrate?",0.0,,,,0,0.96,0.86
I witnessed a car accident today and it left me feeling shocked and a bit scared.,"Ava is a kind girl who is 25 years old, she loves to help people
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava expresses sympathy for Tony's cancelled vacation.
Ava acknowledges the disappointment Tony is feeling.
Ava suggests finding a positive aspect in the situation.
Tony shared exciting news about being promoted at work.
Ava responded with enthusiasm and congratulated Tony.
Ava visualized Tony doing a victory dance.
Ava imagines Tony doing a victory dance.","1.0
0.9
0.82
0.79
0.77
0.58
0.5
1.0
0.97
0.81
0.68
0.64
0.57
0.31","(Sad, Faint)
Oh no, Tony! That sounds really scary. I'm glad you're okay. Accidents can be shocking. Take a deep breath and remember that you're safe now. Is there anything I can do to help you feel better?",0.0,,,,0,1.18,4.42
"I tried a new activity that I thought I wouldn't like, but I actually loved it. I feel pleasantly surprised.","Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava loves coffee. Her favourite coffee is cappuccino, but she dislikes americano coffee.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava is a kind girl who is 25 years old, she loves to help people
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava suggests finding a positive aspect in the situation.
Tony completed a challenging project.
Ava empathizes with Tony's relief and accomplishment.
Ava responded with enthusiasm and congratulated Tony.
Tony shared exciting news about being promoted at work.
Ava visualized Tony doing a victory dance.
Ava imagines Tony doing a victory dance.","1.0
0.96
0.96
0.95
0.88
0.87
0.86
1.0
0.96
0.84
0.69
0.45
0.28
0.23","(Happy, Dance)
That's wonderful, Tony! It's always thrilling to discover something new and unexpectedly love it. What activity did you try? I'm curious to know all about it!",0.0,,,,0,1.29,0.49
"I've been struggling to solve a problem at work, which has been making me feel frustrated and stressed.","Ava is a kind girl who is 25 years old, she loves to help people
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava loves coffee. Her favourite coffee is cappuccino, but she dislikes americano coffee.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Tony completed a challenging project.
Tony shared exciting news about being promoted at work.
Ava suggests finding a positive aspect in the situation.
Ava offered her assistance to help Tony feel better.
Ava acknowledges the disappointment Tony is feeling.
Ava expresses sympathy for Tony's cancelled vacation.
Ava empathizes with Tony's relief and accomplishment.","1.0
0.77
0.73
0.5
0.47
0.36
0.31
1.0
0.94
0.9
0.73
0.64
0.58
0.58","(Sad, Faint)
I'm sorry to hear that you're feeling frustrated and stressed, Tony. Is there anything specific about the problem that you're struggling with? Maybe I can help you find a creative solution.",0.0,,,,0,2.56,0.41
"I spent the day volunteering at a local shelter, and it made me feel fulfilled and grateful.","Ava is a kind girl who is 25 years old, she loves to help people
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Tony had a positive outcome and feeling towards trying a new activity.
Ava empathizes with Tony's relief and accomplishment.
Ava offered her assistance to help Tony feel better.
Ava suggests finding a positive aspect in the situation.
Tony completed a challenging project.
Ava responded with enthusiasm and congratulated Tony.
Ava shows enthusiasm and excitement for Tony's new activity.","1.0
0.69
0.59
0.54
0.51
0.48
0.35
1.0
0.84
0.71
0.63
0.57
0.42
0.41","(Happy, Cheer)
That's wonderful, Tony! Volunteering at a local shelter must have been so fulfilling. It's amazing how helping others can make us feel grateful too. How did you spend your day there?",0.0,,,,0,1.05,1.07
"I lost a treasured family heirloom, and now I'm feeling quite sad and remorseful.","Ava is a kind girl who is 25 years old, she loves to help people
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava expresses sympathy for Tony's cancelled vacation.
Ava acknowledges the disappointment Tony is feeling.
Ava expresses empathy towards Tony's frustration and stress
Tony mentions struggling to solve a problem at work that is causing frustration and stress
Ava acknowledged that accidents can be shocking.
Ava empathizes with Tony's relief and accomplishment.
Ava expressed concern for Tony's well-being.","1.0
0.92
0.82
0.8
0.74
0.74
0.72
1.0
0.97
0.88
0.8
0.74
0.73
0.64","(Sad, Faint)
Oh no, I'm sorry to hear that you lost your family heirloom. It must be heartbreaking. Is there anything I can do to help you feel better?",0.0,,,,0,1.41,0.57
I watched a comedy show that was hilarious. It left me feeling light-hearted and amused.,"Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava is a kind girl who is 25 years old, she loves to help people
Tony had a positive outcome and feeling towards trying a new activity.
Ava empathizes with Tony's relief and accomplishment.
Volunteering at the shelter made Tony feel fulfilled and grateful.
Tony completed a challenging project.
Tony mentions struggling to solve a problem at work that is causing frustration and stress
Ava expresses empathy towards Tony's frustration and stress
Tony spent the day volunteering at a local shelter.","1.0
0.95
0.86
0.83
0.68
0.67
0.62
1.0
0.72
0.72
0.64
0.62
0.61
0.59","(Happy, Dance)
That sounds like a perfect way to brighten your day! Laughter is the best medicine, they say. What was the comedy show about?",0.0,,,,0,1.83,0.76
