Message,Important Observations,Important Scores,NPC Response,Total time for Input,Time for Human speech detection,Time for voice normalization,Time for audio recording,Time for Audio to Text,Time for Retrieval,Time for Response
I received my job offer today! They're offering me a very high salary.,"Ava is a kind girl who is 25 years old, she loves to help people.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava's birthday is June 8th.","1.0
0.99
0.91
0.86
0.8
0.78
0.64","(Happy, Clap)
That's fantastic, Tony! Congratulations on your job offer! A high salary is definitely a great perk. What kind of work will you be doing?",0.0,,,,0,0.7,0.88
My mother passed away today. It's been a tough time for the family.,"Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava's birthday is June 8th.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.","1.0
0.9
0.79
0.71
0.62
0.6
0.52","(Sad, Faint)
I'm so sorry to hear about your loss. It must be incredibly difficult for you and your family. If there's anything I can do to help, please let me know.",0.0,,,,0,0.92,1.15
I just booked my dream vacation to Hawaii! Can't wait to explore.,"Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava's birthday is June 8th.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava congratulated Tony on his job offer.
Ava asked Tony about the type of work he will be doing.
Tony received a job offer with a high salary.","1.0
0.94
0.79
0.54
0.4
0.39
0.36
1.0
0.6
0.0","(Happy, Dance)
That's fantastic, Tony! Hawaii is such a dreamy destination. You're going to have an amazing time exploring the beautiful beaches and soaking up the sun. Don't forget to try some delicious Hawaiian cuisine too!",0.0,,,,0,1.47,0.51
"I have my final exams next week and I'm feeling really nervous."" ","Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava's birthday is June 8th.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava asked Tony about the type of work he will be doing.
Ava expresses sympathy for Tony's loss.
Ava offers her assistance if there's anything she can do to help.
Ava congratulated Tony on his job offer.
Ava acknowledges that it must be incredibly difficult for Tony and his family.
Tony received a job offer with a high salary.","1.0
0.92
0.9
0.82
0.67
0.61
0.3
1.0
0.95
0.8
0.56
0.46
0.0","(Sad, Faint)
Oh no, I can understand how nerve-wracking exams can be. Take a deep breath and remember that you have studied hard. You've got this! If you need any tips or encouragement, I'm here for you.",0.0,,,,0,1.63,0.68
Someone scratched my car in the parking lot and didn't leave a note.,"Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava expresses sympathy for Tony's loss.
Ava offers her assistance if there's anything she can do to help.
Tony received a job offer with a high salary.
Ava asked Tony about the type of work he will be doing.
Ava congratulated Tony on his job offer.
Ava acknowledges that it must be incredibly difficult for Tony and his family.
Ava is happy and excited for Tony's vacation to Hawaii.","1.0
0.75
0.41
0.38
0.3
0.28
0.24
1.0
0.65
0.55
0.55
0.41
0.36
0.3","(Sad, Faint)
Oh no, Tony! That's really unfortunate. It must feel frustrating not knowing who did it. Is there anything I can do to help you with this situation?",0.0,,,,0,1.25,1.04
My old friend from high school just called me out of the blue!,"Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava congratulated Tony on his job offer.
Ava suggests that Tony can reach out for tips or encouragement if needed.
Ava offers support and encouragement to Tony.
Ava empathizes with Tony's nervousness about their final exams.
Tony received a job offer with a high salary.
Ava is happy and excited for Tony's vacation to Hawaii.
Ava offers her assistance if there's anything she can do to help.","1.0
0.5
0.48
0.46
0.44
0.4
0.35
1.0
0.95
0.88
0.88
0.84
0.73
0.7","(Happy, Clap)
That's amazing, Tony! It must be so exciting to hear from your old friend out of the blue. Reconnecting with people from our past can bring back wonderful memories and create new ones. How did the conversation go?",0.0,,,,0,1.74,0.44
I was going through old photos and came across our family trip to the mountains.,"Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava's birthday is June 8th.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Hawaii is described as a dreamy destination with beautiful beaches.
Ava is happy and excited for Tony's vacation to Hawaii.
Ava suggests trying some delicious Hawaiian cuisine during the vacation.
Ava acknowledges that it must be incredibly difficult for Tony and his family.
Ava expresses sympathy for Tony's loss.
Ava empathizes with Tony's nervousness about their final exams.
Ava expresses sympathy and acknowledges Tony's frustration.","1.0
0.9
0.84
0.71
0.58
0.51
0.5
1.0
0.98
0.91
0.34
0.3
0.28
0.28","(Sad, Faint)
Oh, looking at old photos can bring back a wave of emotions. Family trips create such precious memories. What stands out most in those photos?",0.0,,,,0,1.63,0.35
I've started a new fitness routine and I'm really hoping to see some positive changes.,"Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava's birthday is June 8th.
Ava thinks reconnecting with people from the past can bring back wonderful memories and create new ones.
Ava suggests that Tony can reach out for tips or encouragement if needed.
Ava offers support and encouragement to Tony.
Ava offers her assistance if there's anything she can do to help.
Ava empathizes with Tony's nervousness about their final exams.
Ava suggests trying some delicious Hawaiian cuisine during the vacation.
Ava asked Tony about the type of work he will be doing.","1.0
0.95
0.84
0.74
0.68
0.12
0.07
1.0
0.91
0.74
0.71
0.71
0.67
0.62","(Happy, Dance)
That's great, Tony! I'm excited for you! With your dedication and this new routine, positive changes are bound to happen. Keep up the good work! If you ever need tips or encouragement, I'm here to support you. 💃🎉",0.0,,,,0,1.49,1.94
The concert I've been looking forward to for months just got cancelled.,"Ava's birthday is June 8th.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava's favourite novel is called Gone with the wind. Ava's favourite sport is jogging.
Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava loves coffee. Her favourite coffee is cappuccino, but she dislikes americano coffee.
Ava expresses sadness and faint emotions.
Tony received a call from his old friend.
Ava expresses sympathy and acknowledges Tony's frustration.
Ava empathizes with Tony's nervousness about their final exams.
Ava expresses sympathy for Tony's loss.
Tony's car was scratched in the parking lot and no one left a note.
Ava is happy and excited for Tony's vacation to Hawaii.","1.0
0.96
0.85
0.66
0.63
0.52
0.52
1.0
0.85
0.83
0.77
0.69
0.68
0.63","(Sad, Faint)
Oh no, I'm really sorry to hear that. It's disappointing when something we've been looking forward to gets canceled. Is there anything I can do to help lift your spirits?",0.0,,,,0,1.17,0.9
My neighbors helped me out when my car broke down yesterday.,"Ava knows her neighbor Bob. They often meet at the Brentwood Library. They like to play tennis together on Sunday mornings.
Ava is a kind girl who is 25 years old, she loves to help people.
Ava is living with her sister Avam. Avam is a master of computer science student at Brentwood University.
Ava was born in a small town called Brentwood. Brentwood is a beautiful town with delicious food.
Ava loves a coffee shop called Soon cafe in Brentwood, she goes to Soon cafe twice a week.
Ava is a writer who writes novels. She loves to sit in Soon cafe in Brentwood and write new stories in her novels.
Ava has a cat called Lucy. Lucy is a 3-year-old male Bengal cat.
Ava offers her assistance if there's anything she can do to help.
Tony's car was scratched in the parking lot and no one left a note.
Ava offers to help Tony with the situation.
Tony received a call from his old friend.
Ava offers to provide tips and encouragement to Tony.
Ava offers support and encouragement to Tony.
Ava suggests that Tony can reach out for tips or encouragement if needed.","1.0
0.57
0.42
0.4
0.37
0.29
0.21
1.0
0.98
0.93
0.89
0.83
0.78
0.71","(Happy, Wave Hands)
That's wonderful! It's heartwarming to have helpful neighbors when you need them. How did they assist you with your car?",0.0,,,,0,1.06,0.35
